ProviderID,ProviderName,NetworkReliability,CallDropRate,BroadbandSpeed,CustomerSatisfaction
98,Etisalat,0.5337747712839549,0.19960194591769764,31,1
78,Etisalat,0.8456691044909714,0.39460770738979256,49,3
15,Airtel,0.2462918335942781,0.5452964225768923,75,5
39,Glo,0.43052129645326764,0.45664015566773497,54,1
15,MTN,0.541711416925985,0.35955637114664063,63,3
97,Etisalat,0.7470064579741004,0.5552230916137618,9,5
13,MTN,0.877548152339138,0.12375579968525763,71,5
15,Glo,0.7566512941491075,0.6790627027786708,92,2
89,MTN,0.03102283014691065,0.08707663384027131,41,3
53,Airtel,0.63113447990821,0.6703726273762599,60,3
31,MTN,0.6374040969373826,0.8254181330261571,67,1
92,Airtel,0.09904044296864889,0.27325578697006314,98,4
93,Glo,0.1150794557288608,0.6602468132403141,92,3
35,MTN,0.5499847560650625,0.9448812906490431,52,3
45,MTN,0.08219469771015853,0.4723585552613405,36,5
64,MTN,0.5662640300245024,0.8129678673266488,17,3
52,MTN,0.6291500560818971,0.4232582042020536,31,3
69,Etisalat,0.1118698314749973,0.7004275918983865,61,3
42,Airtel,0.06085393036222064,0.1838692453298576,85,5
54,MTN,0.918006922991804,0.20595694928400088,90,4
98,Etisalat,0.050424362352525676,0.5639586934993696,48,3
56,Airtel,0.14671127048172838,0.8095152458938005,65,2
88,Etisalat,0.3102339835590956,0.4502953369729875,36,3
40,Glo,0.7919407852840745,0.47151070534687867,35,3
70,Etisalat,0.8921038818733031,0.11737447692703029,3,5
73,MTN,0.40899566233289997,0.27162822101421025,22,3
3,Glo,0.7022678626253648,0.5952710757083708,80,3
92,Glo,0.6191272896063528,0.9021916654711243,20,2
25,Glo,0.893513916190973,0.9499082742165799,52,1
14,Glo,0.6750915344087591,0.03228253310139906,78,2
47,Glo,0.08148017954608411,0.07527459771465594,76,3
85,MTN,0.9976863600271205,0.12150801427860247,77,3
79,Airtel,0.44975499986793943,0.4109227338227147,13,1
77,Etisalat,0.5177413700986586,0.685314523142553,24,2
34,MTN,0.7858827007476518,0.6509734020657792,47,2
37,Etisalat,0.07724743311917892,0.06849782087025824,19,4
26,MTN,0.4304301516684923,0.2559617191490854,59,4
82,Airtel,0.21004886715542515,0.0019154014427253951,97,1
48,Airtel,0.09935954874749797,0.7042771712312363,72,5
99,Glo,0.3498758865393291,0.24906525440457838,53,5
12,MTN,0.3131475877774129,0.26298809715946103,29,5
91,MTN,0.689288421374176,0.054174410519137184,58,1
86,Glo,0.4543217165242204,0.9508315773296712,48,1
68,Airtel,0.6465220682033076,0.36888028127874506,16,1
88,Etisalat,0.9564761751011757,0.4137053867985647,7,3
99,Etisalat,0.9098026479261345,0.9600064363149666,30,1
60,Airtel,0.3413273855748127,0.9725204660874394,22,3
7,Glo,0.0006584853206546004,0.6172392912575274,83,1
85,Glo,0.4100231384573749,0.3389895744175594,50,2
87,Etisalat,0.7122929385563723,0.7229478607279088,25,1
45,Airtel,0.16166475430356164,0.6480801737220016,87,5
11,Etisalat,0.6639198105827665,0.035969907187587524,78,5
16,Glo,0.3076828802038981,0.764994649547183,18,5
92,MTN,0.3018506298197089,0.7708855915011017,50,5
80,Etisalat,0.4052977832547505,0.6310369049295184,13,3
95,Etisalat,0.5683374457225764,0.767150970705488,64,5
71,Glo,0.38993685950552937,0.9638121837616623,83,3
78,Airtel,0.8364599300313392,0.19006609985815293,3,1
29,Airtel,0.09337252218696257,0.650581472269157,75,4
20,Airtel,0.9998824821932425,0.7743169397442414,2,2
6,Airtel,0.2590367433931209,0.23386047750968542,31,2
89,Airtel,0.6194980336800792,0.8189136845859539,91,1
84,Glo,0.10730400048999011,0.3456194836995484,57,3
41,Etisalat,0.017745074311417697,0.4691074522290054,8,3
45,Airtel,0.8744202080638344,0.025045482949714204,11,1
66,MTN,0.13460140699408096,0.9360418236781148,50,4
12,Glo,0.8879601246806377,0.4959809277900892,23,4
47,Etisalat,0.8840414317972902,0.16749971923099183,84,4
77,Airtel,0.10121217929108572,0.40869065713252273,44,2
24,Etisalat,0.0670378078519126,0.11536264187724932,55,5
30,MTN,0.39996903903263303,0.6614147693737438,5,3
14,Etisalat,0.8196994613857256,0.025497610135889803,95,3
98,Airtel,0.6240889866599404,0.7537840317068126,48,4
16,MTN,0.04066982163573318,0.5490875339493473,66,2
72,Etisalat,0.963935728948849,0.9902900026233294,29,1
94,Airtel,0.30397855610136415,0.8439703783754088,54,4
32,MTN,0.45333285241898413,0.07266824822164863,47,2
44,Glo,0.7239243909495638,0.6436668610838048,29,1
8,Etisalat,0.5708715862423327,0.733597390685312,68,5
9,MTN,0.5901992746064003,0.348132984979138,41,4
83,Airtel,0.9846749925394344,0.9703131255660677,91,3
57,MTN,0.2562449661117103,0.8388257416660978,22,2
45,Glo,0.5978114229873592,0.9111758104623369,45,2
23,Etisalat,0.458465455086582,0.16193386520918063,13,1
98,Etisalat,0.7107047670164424,0.5828805717095531,32,1
60,Airtel,0.5049038440071548,0.7202461702464833,49,5
78,Glo,0.6666983253194072,0.9751132766672238,98,4
80,Glo,0.9446183708447484,0.5261356651376049,12,2
30,Etisalat,0.9615171123534465,0.23949264570398532,49,1
36,Etisalat,0.3474558347883533,0.5680550027000666,40,2
10,Etisalat,0.6251989041593466,0.4537039911975713,42,2
22,Glo,0.7069317358341465,0.8826459733673354,46,3
92,Airtel,0.2296764988639196,0.4692601212016313,62,2
26,Etisalat,0.6633078700370566,0.8996931081055635,76,1
35,Airtel,0.43040263879524754,0.4413566047116636,32,1
92,MTN,0.7981445655422885,0.834880609697559,12,3
81,Etisalat,0.47624658840892753,0.1745361249696964,82,1
40,MTN,0.5360223150212897,0.48194096526091923,57,3
49,Etisalat,0.9181346731007565,0.4466060326278334,56,4
66,Glo,0.24863724792058461,0.24973852639967242,96,5
94,Glo,0.01848494589240679,0.6878022720900024,76,3
15,Airtel,0.21377993363399617,0.25253041299292045,49,2
20,MTN,0.7863680770887451,0.5635434907320938,85,5
88,MTN,0.8009731556821759,0.008613597673019502,29,1
38,Etisalat,0.7268553681849003,0.7490116529008466,94,3
50,MTN,0.4571163784396549,0.5329250964681286,76,3
44,MTN,0.4952231753583546,0.1340428003540477,70,4
92,Airtel,0.2392188915101816,0.07792554332585877,19,1
23,MTN,0.21634478569352533,0.3245216047971945,56,3
13,Airtel,0.20899250851207218,0.1693552336718901,61,4
89,Glo,0.32458705339841587,0.8536568430865221,27,1
61,Airtel,0.12810127413372285,0.6166473211005339,98,2
76,Etisalat,0.8142296412836457,0.6065116016393018,73,1
67,Glo,0.5025849180365014,0.6223908334262389,80,1
95,Airtel,0.4084698641028883,0.2632978142751202,21,4
31,MTN,0.11165884951445793,0.4273617237245365,71,4
58,Airtel,0.0098806829862641,0.095096203229871,55,3
55,MTN,0.8567027149649935,0.17992446382807836,56,5
44,MTN,0.31088934391552614,0.7898218087421685,86,4
81,MTN,0.42226628782865205,0.3677587637901383,52,3
93,Glo,0.532351146536202,0.5542671087310629,87,4
16,Airtel,0.5977785040118466,0.3115704933607333,9,1
44,Etisalat,0.09475038877053299,0.41025178089490266,68,5
92,Airtel,0.8436489948911302,0.03871628110885472,23,1
21,MTN,0.938898151992527,0.6188231199443415,79,4
98,Glo,0.3301430399203721,0.3005017330638876,81,1
13,Airtel,0.30570596573148145,0.30877966735449147,45,2
61,Airtel,0.43142796580885767,0.17124602072375394,45,5
88,Glo,0.9212344826571085,0.8729550323402355,51,1
24,Glo,0.27236533672046226,0.45491524751352397,1,3
37,Glo,0.7451035815480901,0.3811063158685327,5,1
32,Airtel,0.08322250498470984,0.567739545238591,3,2
37,MTN,0.4112678411291568,0.102802685011807,7,3
43,Etisalat,0.24817235049457365,0.6132454932329632,95,3
1,Airtel,0.3986865187931886,0.7799119361512316,51,5
64,Airtel,0.4099051350188516,0.48764940610593177,61,2
54,Airtel,0.47455449810477446,0.1275416532938788,90,2
31,MTN,0.04671695327636294,0.25448490159135295,71,5
6,Etisalat,0.03225825203195176,0.3057626973489058,16,4
93,Etisalat,0.4125996882030172,0.1833216866252022,56,3
88,Airtel,0.4230210131599502,0.9665279658843767,54,3
24,Airtel,0.7208586336128665,0.2904184729211725,46,3
60,Etisalat,0.8821391287507633,0.4466782093104168,74,3
18,Airtel,0.45744740887083246,0.9208479687826467,5,5
70,Etisalat,0.38520878485715193,0.22443832925606966,40,5
30,Etisalat,0.0007465686102482438,0.816582149175716,89,1
96,MTN,0.010140609306930948,0.9841368789735755,34,4
6,MTN,0.21865666430256536,0.3863316347210054,72,2
56,Etisalat,0.04988331498713772,0.17131705347015125,28,3
27,Airtel,0.7723025456444154,0.7709656135142181,40,5
37,Etisalat,0.2885785480987013,0.769690682185149,41,5
56,MTN,0.8332672999033292,0.4463058470019877,95,3
66,MTN,0.49839635661436066,0.2965029356581712,87,5
94,Airtel,0.7268537618638515,0.20312569333264807,47,3
12,Airtel,0.2609936236896713,0.716797539965048,9,5
28,Glo,0.10959790849404383,0.3968228958740502,6,3
97,Airtel,0.2923157372075369,0.5378897943585197,70,2
98,Airtel,0.6964317653760452,0.7595141341364106,98,3
52,Airtel,0.2334778118383951,0.3711536254319697,19,5
99,Airtel,0.19492437247387384,0.15905045756536107,71,2
37,Glo,0.5634497465109156,0.5605636308176121,50,2
30,MTN,0.49916536483011287,0.26442539468807325,76,2
10,Glo,0.34652047052127166,0.8500989621356174,39,5
25,Etisalat,0.6381732256171878,0.2987567876006906,4,3
37,Airtel,0.8399009263196909,0.5297870834109843,15,5
5,Airtel,0.2945971494112408,0.3389054097011215,75,3
36,Etisalat,0.001922664041184463,0.33096752959120124,61,5
56,Airtel,0.7439123305333071,0.8731820820138548,37,4
65,Airtel,0.17557013745613737,0.4660068190637987,70,3
38,MTN,0.3663823326011171,0.8527846907118493,42,5
35,Glo,0.19161465693483826,0.11864571493780462,92,5
6,MTN,0.10629754898857458,0.8442731827772895,32,3
52,MTN,0.1147670713955592,0.528052133745026,69,1
44,MTN,0.9216102416276511,0.9558359635084669,88,2
94,Glo,0.6163613259864011,0.6478130061565854,28,3
57,Etisalat,0.6888053808408198,0.30001204542839643,83,4
12,Glo,0.3315016519921907,0.5616717028931114,33,3
92,Glo,0.05666825703483158,0.1462287973058476,85,3
53,Etisalat,0.07914135344798845,0.5182753639215105,4,2
59,MTN,0.08928844942585734,0.5416613802038254,40,2
46,Airtel,0.7832228422382623,0.21049663032604726,70,5
54,Etisalat,0.35620779833457716,0.8920305870480404,34,5
10,Glo,0.7946306353084137,0.25902986888722435,98,1
60,MTN,0.9378925839817432,0.6607541943024251,2,2
23,Airtel,0.8890976755970186,0.8783719671536043,94,4
45,MTN,0.001502230959087525,0.6818286494481987,43,5
4,MTN,0.1582683271320635,0.3547926731102822,46,4
15,Etisalat,0.7044968567646314,0.4428125341795178,10,2
99,Etisalat,0.332221195654956,0.09050289992456273,35,1
61,Glo,0.8651594575571246,0.08937756810106745,67,5
44,Glo,0.86959732059398,0.9562849562065954,17,1
44,Glo,0.9866753279045208,0.1384867425028088,29,5
31,MTN,0.7255585907917789,0.35111628476731827,57,4
51,Etisalat,0.07945291386485553,0.9256433967934878,56,1
45,Glo,0.6257667126067181,0.9751543862523452,26,5
86,MTN,0.8277944516541623,0.5684637111250297,32,1
22,MTN,0.9237908040593229,0.2700479986246468,80,5
68,Glo,0.39099243224193914,0.564392668364401,4,5
6,Airtel,0.8211119037473588,0.08890347272881793,81,4
54,MTN,0.992712141646937,0.2987849186965037,32,4
64,MTN,0.30046927461981043,0.4240333204307265,69,5
36,Etisalat,0.10586947700051796,0.39335299694212456,32,4
9,Glo,0.6039014710037737,0.4898035061010677,30,2
71,MTN,0.6264223558728901,0.705381787268383,96,1
58,Etisalat,0.1660973921529071,0.8581153079559775,81,5
6,Glo,0.8608199772205389,0.9700856854779607,42,2
91,Airtel,0.9902231280260252,0.38378469969230267,45,1
1,MTN,0.9072583776125638,0.7312526174390235,39,2
92,Airtel,0.7774828194552367,0.8126536674924315,60,3
98,MTN,0.03720044921317367,0.6341384181106844,98,5
10,Etisalat,0.9705699126502766,0.5919995939000133,62,1
83,Glo,0.7812522483755497,0.6540247633937741,61,5
22,Etisalat,0.3102844867111727,0.5191826652279818,47,4
27,Airtel,0.1388473793801156,0.22161148826420873,24,4
18,Glo,0.7389375545246882,0.44154901405774116,24,5
62,Etisalat,0.08531090073687508,0.09382506666254908,94,3
96,Etisalat,0.2999371185878734,0.8218521642206095,58,1
87,Glo,0.7671728917018311,0.22895090746326718,46,2
90,Airtel,0.1451670663768273,0.8347004194812363,54,1
28,Glo,0.7283913529938978,0.9012566291409848,86,4
12,Airtel,0.8252267070490248,0.309456386529241,17,5
63,Glo,0.5028400250128018,0.9158876279695446,95,5
78,Airtel,0.3608701398505182,0.2576060854719089,14,2
94,MTN,0.3906799174633069,0.3795554619166899,32,1
22,Glo,0.02167168145895937,0.30869496218229164,24,4
6,Glo,0.4274845213679037,0.5852537770827262,13,4
95,Airtel,0.9845295333458086,0.9159903546062672,17,4
64,Glo,0.46432808312707075,0.5007601998707145,31,5
9,Etisalat,0.16682748249332668,0.20091571320905344,73,2
54,Airtel,0.3579153068350154,0.9407833630165052,19,4
26,MTN,0.7250358361915812,0.47895142816281855,4,1
67,Airtel,0.893561285014257,0.4804764667055158,24,2
85,Airtel,0.39527625791416954,0.6422140917503715,12,3
15,MTN,0.29517847366720473,0.1630396124365291,68,5
5,MTN,0.4852300252919842,0.679335724016913,40,4
56,MTN,0.8643650950436048,0.13555273050448868,65,3
26,Airtel,0.9900937893041794,0.7707291906588577,13,3
13,Etisalat,0.3334869582909148,0.22665747752868537,34,2
89,Etisalat,0.1366880279133461,0.6498939885767315,70,2
24,Airtel,0.4132263545755689,0.6311706418160938,12,1
83,Airtel,0.9087100781359155,0.9517543295713567,43,2
80,Etisalat,0.3699566155793771,0.03960292964533607,80,5
78,MTN,0.6513234147202763,0.8964655236102127,92,3
19,MTN,0.12873987485949034,0.1723594079592159,33,5
85,MTN,0.3773831889680255,0.7396353737446419,2,2
92,Glo,0.3540898876514208,0.7473596097369918,4,1
55,Etisalat,0.21268355164047525,0.43750329216335415,97,5
17,Etisalat,0.4652491586956714,0.42520880219715307,56,5
58,Etisalat,0.7098736470437598,0.6938033796634209,11,5
29,Airtel,0.36636297356551906,0.2825337429847866,52,5
93,Etisalat,0.5959685507834536,0.5841856423945574,70,1
54,MTN,0.5980338411826255,0.6103174899818395,12,3
65,Airtel,0.6660397681890325,0.20038161862064896,40,4
43,Airtel,0.46917910912770167,0.016563316489126234,35,1
31,MTN,0.9471107178957751,0.2402601970509205,97,3
38,Airtel,0.10046930207521088,0.549053941252863,65,1
23,MTN,0.6760428824005963,0.6718567663050468,90,4
81,MTN,0.5819865314008131,0.4939310581141839,93,3
74,Etisalat,0.4379854829097023,0.6182391313290503,73,3
74,Etisalat,0.46187494644947624,0.1797413523170559,18,4
79,Glo,0.9821139192085067,0.6946215366545037,79,4
2,Etisalat,0.23948027115556547,0.2652304810311774,56,2
68,Airtel,0.6282262814856648,0.8037511725787364,67,4
39,Glo,0.7936800852566599,0.9512950104936603,39,4
65,Glo,0.6894896460062732,0.07915169483397466,50,3
87,Etisalat,0.20100066692667728,0.6706776547118224,64,1
69,Airtel,0.38771503866154733,0.20011784177110026,34,5
81,Glo,0.718775872658549,0.9507408791886321,100,4
52,MTN,0.7383060794570414,0.10984599819511687,60,4
6,MTN,0.06730263209710163,0.9421900039054639,64,1
50,MTN,0.9855476135819289,0.4307240958637383,82,4
56,Etisalat,0.4676757167323945,0.48234223939551824,98,2
85,MTN,0.0472041378641096,0.6564724256288876,87,3
49,Glo,0.6714494667864204,0.9573328860957055,30,1
91,Etisalat,0.2686310180672309,0.5759577921740735,77,2
27,Glo,0.9526049743737387,0.29201307671012533,99,5
76,Airtel,0.9752216593733931,0.7563586635488803,63,5
6,MTN,0.6879146091575143,0.19334968027321286,43,2
46,MTN,0.31909107813334836,0.24194359165540802,38,4
96,Etisalat,0.9364966293672399,0.763419550849198,87,4
67,MTN,0.5447101168724127,0.040434789673902904,3,4
79,MTN,0.8858759092784223,0.23936200322464596,85,2
45,Glo,0.7635494013617188,0.5751469938360245,9,4
58,Airtel,0.37255390861764237,0.4206641970424567,14,4
42,Glo,0.4174419743590666,0.4531504656486295,29,3
99,MTN,0.7139061251304061,0.9161908696503255,19,2
81,Glo,0.1906601591407634,0.4409701927324059,29,4
59,Glo,0.4107985594867307,0.7175636425401225,30,3
55,Etisalat,0.3408283825461018,0.3494483321928533,32,2
68,Airtel,0.8713223755338266,0.646967056474037,98,5
40,Glo,0.5922170126659979,0.16597775804190718,32,5
21,Etisalat,0.0005446449433967882,0.34969175488900606,14,2
22,Etisalat,0.5356244354192844,0.5639807034166988,49,3
72,Etisalat,0.49554357914010094,0.40609585811751914,67,1
31,Glo,0.2365748059307169,0.2811054330548328,35,4
68,Glo,0.7352060954058637,0.21558043767137058,50,2
33,Glo,0.7972533272477972,0.531981162500157,73,5
37,Etisalat,0.2169357553828799,0.08920829549708287,17,1
81,Etisalat,0.5885483538668579,0.019161600854633254,86,4
76,Airtel,0.8892709483605513,0.7478794081255412,33,4
18,Etisalat,0.020121655576955,0.029241274416278107,2,3
32,Glo,0.08703628719185652,0.14566566561747596,29,2
85,Etisalat,0.8395720182649724,0.20372235954347429,13,5
98,Glo,0.03718155525130351,0.24737719708519523,6,3
20,Glo,0.3019308289490541,0.9142849549708488,14,4
2,Airtel,0.347131987959984,0.8894440409714942,27,4
12,Etisalat,0.6681208481141953,0.06344561960312523,68,5
37,Glo,0.6674714481749701,0.8008992345914656,23,2
28,Glo,0.8166294742151947,0.20197176346839352,45,4
75,Airtel,0.8185438205267621,0.9764400302779439,37,3
32,Airtel,0.4166696022043278,0.04281973858718857,64,2
23,Glo,0.5197675236547422,0.9345202879966138,6,5
99,MTN,0.3970713887351097,0.6456046826107348,1,1
69,MTN,0.32714966957029323,0.6772144539227848,33,4
70,Etisalat,0.5656218927086243,0.2113931042960594,31,3
100,Etisalat,0.233528464734981,0.15105858653217275,48,1
28,Airtel,0.059834769987618164,0.3992437285513736,14,2
90,Glo,0.21943703876734488,0.8991923963342086,98,5
31,MTN,0.04045578057510013,0.4363148194761399,51,1
24,Glo,0.6747714790155855,0.625791237726037,34,4
8,Airtel,0.06447344500207952,0.10935811339603907,10,2
82,Etisalat,0.7732454919707358,0.288690038353032,58,3
37,Glo,0.3992856568242369,0.22773929979410623,50,3
62,MTN,0.6454981678900549,0.11907396296708284,96,4
59,Etisalat,0.7288904238582681,0.8921665804675778,8,3
50,MTN,0.8503024466018284,0.7946024601447741,41,3
14,MTN,0.7224856404627781,0.7743595375729947,34,2
10,Glo,0.8619712882822297,0.7380875469979874,46,1
61,MTN,0.3124490158968335,0.8210486693021952,45,5
12,Airtel,0.47631450164597355,0.1051126695940594,64,4
96,Airtel,0.09966694673834253,0.4722942794334011,16,2
25,MTN,0.571765366172236,0.35855041037371216,73,3
1,Airtel,0.24740111075732107,0.15337095064239492,18,2
24,Glo,0.9712331419163797,0.47367711631294984,7,5
93,Airtel,0.4929972661395997,0.355634263319082,61,5
53,Etisalat,0.09198077600517374,0.4644037469489227,95,5
33,MTN,0.9473270979097884,0.49209401555847565,100,1
43,MTN,0.9510894415540689,0.25236204172599075,62,3
28,Etisalat,0.15270848318208563,0.06587123799005778,34,1
33,MTN,0.5559816808524615,0.5003867036293793,55,5
43,Airtel,0.8387450217572339,0.9025442756848148,91,3
99,Airtel,0.6020161654490588,0.09867506217970345,46,5
45,Airtel,0.45179773982512594,0.10872426323386575,88,1
96,Glo,0.4539943916824314,0.0826475907395473,28,2
70,MTN,0.9844883643824881,0.6529261411967148,30,3
62,Etisalat,0.6056086899099906,0.19541291619834267,61,2
35,MTN,0.8330992991586852,0.6021282356662444,24,5
3,Glo,0.39748627589500674,0.17243295492403066,32,1
56,Etisalat,0.7639515475840357,0.05313768356849069,39,1
1,Etisalat,0.875695752372087,0.07685841568485463,28,4
35,Airtel,0.9979069643131088,0.768807903186124,38,3
74,Airtel,0.00432035289475774,0.27616046695130303,72,5
89,Airtel,0.028496678438033052,0.015129755342770834,69,3
28,Etisalat,0.3823709083485616,0.047477455633828325,14,5
15,Glo,0.46832352241577346,0.9374759175800076,44,3
85,Glo,0.6338547420146449,0.11624572835161118,7,4
8,MTN,0.5093036590855734,0.15039347178785334,71,5
26,Glo,0.45131357238021585,0.9577953063198709,58,2
92,MTN,0.7175507776677829,0.21898847393677445,66,3
52,Etisalat,0.9895918928796675,0.49437579830030365,18,2
59,Airtel,0.15845520750787334,0.22957001848828307,18,4
47,Glo,0.06812600250570433,0.853212327203436,1,3
35,Etisalat,0.12041595952396122,0.2947074584718814,61,4
89,MTN,0.22775911914716418,0.634706835506413,42,3
88,Glo,0.5989645209976964,0.07256444372241089,20,2
52,MTN,0.539610069219673,0.5338106615899154,13,2
66,Glo,0.6641837896732059,0.9134888112935519,86,1
88,Etisalat,0.5279138889137878,0.4364688394253162,6,4
27,Airtel,0.16852639914884626,0.03377887136355906,58,5
16,Etisalat,0.21501403613393422,0.38124547817262544,52,1
19,MTN,0.19880303117844822,0.38439019820346787,51,1
47,MTN,0.052073644476936076,0.05842792079273196,22,2
88,Etisalat,0.5816047485294151,0.6061959055153656,65,5
91,MTN,0.9485654183295861,0.39830586066205986,5,3
89,Airtel,0.5212091304404208,0.7380250941539189,83,2
35,Glo,0.5077865142276576,0.6290270983873052,31,1
84,Glo,0.075967331483484,0.6912367532968349,5,2
20,Etisalat,0.9615861884772591,0.22566525093351897,44,2
3,Etisalat,0.6991979750381024,0.5205320745318459,39,4
67,Airtel,0.8114005729764692,0.5550815137555251,23,1
19,Etisalat,0.15474642812363393,0.39896231889548617,14,1
6,MTN,0.8111666764952885,0.08914261847765348,62,5
34,MTN,0.33319605176334766,0.4811415507067104,95,5
35,MTN,0.379826094221014,0.4992578203722857,20,5
15,Glo,0.3077607569618833,0.7335969397021468,78,2
98,MTN,0.5333270336660343,0.7962351205899005,78,1
34,Airtel,0.07288652385588479,0.006876948711463049,61,4
75,Etisalat,0.49937442413751654,0.2570837805360048,20,5
26,MTN,0.3287883878739304,0.49398007211208683,68,2
24,Glo,0.5783359869383433,0.13672886511823878,88,3
88,MTN,0.786352169754693,0.4782721774433216,15,3
3,MTN,0.16061200999184322,0.5463394189502937,87,5
56,MTN,0.039069413255822916,0.8846006737383302,57,2
6,Glo,0.5795299808336166,0.4050089930323376,21,5
20,Airtel,0.14962399535717485,0.9337930772650764,29,3
100,Glo,0.1786345574087581,0.12332225630079041,7,4
53,MTN,0.7717095284863478,0.9510139249241006,23,5
18,MTN,0.04453540774251541,0.16814909334961803,43,2
11,Airtel,0.26181832505202496,0.040245578389508374,16,2
2,MTN,0.9723082686057487,0.7102567413648843,65,5
89,Glo,0.6293374970649105,0.5343243031731088,27,4
38,Glo,0.27731478154166445,0.6611068314955589,27,1
32,Etisalat,0.40061716862755525,0.5405488511098132,39,3
48,MTN,0.6781199408188451,0.2725819165101654,32,5
71,Glo,0.9362637691008254,0.5701212011119863,78,2
17,Airtel,0.5037309991717591,0.2580749344004801,89,2
85,Glo,0.8863755316347942,0.37943013152569416,83,4
35,Glo,0.6151340229157669,0.12043155605852796,88,1
51,Etisalat,0.756686940847685,0.49004454948052456,22,1
79,Glo,0.5327527245626463,0.8930695693753165,41,5
82,Etisalat,0.9839174302869278,0.09221919252768507,90,2
91,Airtel,0.6466819995835075,0.5037887642224027,99,5
1,Glo,0.5061721753646032,0.5497324658236037,89,5
64,MTN,0.01631670702097543,0.4860394042544255,19,1
77,Airtel,0.6148995683450789,0.26635603303049604,49,2
42,Glo,0.14086941449138413,0.9840279509832315,98,3
23,Airtel,0.8614765465490012,0.3433332100569949,67,1
63,Glo,0.3462545397200114,0.9474380047340307,12,2
26,Airtel,0.39181939141552613,0.22130447841946,52,4
9,Glo,0.6890442417553396,0.6412450990166715,79,4
41,MTN,0.04378346123231014,0.6831260012247399,23,1
95,MTN,0.6421979587844533,0.9241469376787147,17,5
43,Airtel,0.02811011853789558,0.028637502628655387,4,5
24,MTN,0.1392851360398767,0.6954630410526589,72,2
45,Etisalat,0.46033238611277605,0.6514965160491066,23,1
22,Glo,0.31428466357341733,0.7966542791476992,20,3
47,Airtel,0.7603597315681713,0.18130090879929628,83,4
31,Etisalat,0.5931338997894963,0.3898152924043178,31,2
91,Airtel,0.22642749358833747,0.44149660672590996,38,4
29,Glo,0.2768040960973114,0.4406579528706043,69,2
96,Airtel,0.3642325652322763,0.18952998913340657,94,2
28,MTN,0.06703605844915816,0.7934349138336249,77,3
84,Etisalat,0.0383692316083738,0.10914227854255598,48,5
13,Etisalat,0.8819476373070859,0.26527501979539503,48,2
71,MTN,0.6755788987922988,0.9828496989489648,83,5
38,MTN,0.5603149391751143,0.06951023581187776,65,5
25,Glo,0.06215300336352325,0.5142936081320417,5,5
4,Etisalat,0.5161544491551974,0.6213303959818542,66,5
58,Etisalat,0.1619233701920939,0.9441525167201048,61,1
46,Glo,0.7634449844883711,0.6360656992130906,58,4
87,Glo,0.538044521447726,0.8821621853072024,39,3
76,Glo,0.2547155557218759,0.21082869147908545,14,5
2,Etisalat,0.26804816127379794,0.46932408808376225,87,4
69,Airtel,0.6511584068811906,0.9085654936475173,58,1
5,Airtel,0.5375225028633063,0.39199439672474357,74,2
23,Etisalat,0.8459954368421225,0.36748343943319917,96,1
58,MTN,0.40887331214820544,0.36915995916084765,58,3
80,Glo,0.11069731913084857,0.688966994104816,17,1
34,MTN,0.30890198717177775,0.7023102627408234,39,3
31,Airtel,0.41590596174380534,0.7923066664119859,88,5
60,Glo,0.4473087979465443,0.35500875482435856,31,4
88,Airtel,0.2621767480958651,0.44245306335542733,14,5
50,MTN,0.12893092813496632,0.028103650235484667,81,4
5,Airtel,0.2994609189580537,0.2613747546946237,76,1
56,Glo,0.49119804277015267,0.1568614600990328,43,5
64,MTN,0.9128292370829685,0.2803687900964913,82,4
39,Airtel,0.10068577837910175,0.06109235773355348,70,5
36,MTN,0.457847442454715,0.5124483967454926,43,4
78,Glo,0.7892750293869816,0.010350966176967069,24,3
14,Airtel,0.7910229181054679,0.7783483522594051,36,4
35,Etisalat,0.3891204590586439,0.24939717724225163,26,4
89,MTN,0.18321082568598268,0.06969597331432575,86,3
82,MTN,0.9494788378589559,0.21539404666058692,1,1
28,Etisalat,0.3986695152371359,0.7110199822779881,71,2
88,MTN,0.5250166916532759,0.0009089749306456785,34,2
80,MTN,0.5683398628027945,0.9446013679096255,82,1
26,Etisalat,0.3546934427270294,0.694753596147142,61,1
21,Airtel,0.26950858877822725,0.7357129545029358,91,5
24,MTN,0.8008429999540188,0.9225170038747179,2,1
47,MTN,0.031289799310088906,0.9835381241532691,91,5
62,Airtel,0.8062858708602507,0.9225619901994168,45,5
37,MTN,0.17728800165109992,0.9558417199649883,52,3
47,Etisalat,0.14446638795301614,0.3370617903854084,48,5
56,Airtel,0.5757335534717012,0.6252304910381613,98,5
9,Glo,0.5347985384969102,0.6184912435234593,89,5
24,Airtel,0.6001508681533935,0.01665179593300181,17,2
57,Airtel,0.9569892087451339,0.764297694518607,55,1
9,MTN,0.9180311873341702,0.001401528748711689,64,3
41,Airtel,0.8403601777355635,0.407501635047094,35,2
18,Airtel,0.9885928850593901,0.11328623179672825,8,3
2,Glo,0.4551811332807708,0.6304395203507831,37,3
78,MTN,0.7883524499555274,0.8532145512598461,51,2
78,Etisalat,0.7397746603773704,0.8094327653825613,34,4
3,Etisalat,0.0835354450044018,0.4753529220482009,100,2
98,Etisalat,0.44666526708133214,0.9794333195160357,14,1
60,MTN,0.19266208719842326,0.19716218643258254,8,3
55,Etisalat,0.4164788612686604,0.9206422367019995,93,3
